id,bid,正文,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户
4433508870912865,Ie3Iz3PtD,#交大新闻#【西安交大召开第二届西部仲英青年学者交流会】10月26至27日，第二届西部地区仲英青年学者交流会在我校仲英楼顺利召开。26上午的开幕式上，宫辉副书记、唐仲英基金会朱莉总监致辞，北京三一公益基金会秘书长李劲分享主题报告，随后并向仲英青年学者颁发仲英青年学者证书。26日下午，各校仲英青年学者与唐仲英爱心社、英仔爱心社的同学来到西安城墙进行了“唐马”。27日上午，三校青年学者的公益项目设计展示中，西安交通大学青年学者获“最佳创意奖”，西北农林科技大学青年学者“最佳人气奖”，西北大学青年学者获“最佳风采奖”。大会最后，赵卫滨秘书长对本次交流会进行总结致辞。网页链接,"https://wx4.sinaimg.cn/large/6f0a090dly1g8hijgjk0kj20n01begv4.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g8hif89lnjj20j80pmax8.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g8hihs0fvaj20sg0iytbe.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g8hifbxnolj20pp0h7q6x.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g8hifcj3z9j20sg0iyaeq.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g8hifd8n5uj20sg0lcq8l.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g8hifes3zmj20j90po4m2.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g8hiff7zepj20sg0lcdji.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g8hihc60brj20z90niqsn.jpg",,,2019-10-31,憨憨’s iPhone客户端,10,0,1,交大新闻,
4433502721933802,Ie3yE874m,#交大沙龙# 记忆里有哪些童年经典 ,https://wx1.sinaimg.cn/large/6f0a090dly1g8hhulpdvyj20lc0c1gmf.jpg,,,2019-10-31,格瓦斯Android,21,21,0,交大沙龙,
4433446983740785,Ie26KfH9f,#交大新闻#【西安交大在第七届陕西省高校辅导员素质能力大赛中获佳绩】10月23日至25日，第七届陕西省高校辅导员素质能力大赛决赛在西安外国语大学长安校区举行，西安交大仲英书院辅导员迟凯文、彭康书院辅导员王倩代表学校参加比赛，分别荣获一等奖、三等奖。网页链接 ,"https://wx3.sinaimg.cn/large/6f0a090dly1g8hbg379hxj20sg0lc784.jpg,https://wx3.sinaimg.cn/large/6f0a090dly1g8hbg4g4npj20hz0b9whc.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g8hbg7ii76j216j0t3n6u.jpg,https://wx1.sinaimg.cn/large/6f0a090dly1g8hbg8ljq3j20ma0gqjuv.jpg,https://wx3.sinaimg.cn/large/6f0a090dly1g8hbg1zmw5j212b0eegqc.jpg",,,2019-10-31,憨憨’s iPhone客户端,13,4,1,交大新闻,
4433442265243258,Ie1Z8m00G,#交大live# 【什么才是#面对压力最好的减压方式#？】斯坦福心理学教授鼓励人们用更积极的态度看待压力，并且介绍了一种从未被提及、但极其有效的减压方式。如果你经常被排山倒海的压力所折磨，那么可以尝试着用这个方式来让自己得到缓解↓↓转存！TED演讲的微博视频  ,,"http://f.video.weibocdn.com/003Od9rUlx07xPYzT5ZS01041205do120E020.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&Expires=1586972924&ssig=mYOC8xyVQ2&KID=unistore,video",,2019-10-31,阿碧的Android,20,2,8,"交大live,面对压力最好的减压方式",
4433441934303094,Ie1YBi3qK,#I拍交大# 我爱你的五彩斑斓图/@果然贝 绿洲 ,"https://wx3.sinaimg.cn/large/6f0a090dly1g8haxttm92j23k72o0he2.jpg,https://wx1.sinaimg.cn/large/6f0a090dly1g8hayakjukj23bc2cjkjp.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g8haye3nucj21900u0kjl.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g8hayeg6zxj20zk0npq4a.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g8hayeui24j20zk0pjgot.jpg,https://wx3.sinaimg.cn/large/6f0a090dly1g8hayf4rexj20zk0npmz3.jpg,https://wx3.sinaimg.cn/large/6f0a090dly1g8hayj26noj21900u04qp.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g8haz0fphaj23ow2auu13.jpg,https://wx1.sinaimg.cn/large/6f0a090dly1g8haz3ejd2j21900u04qp.jpg",,,2019-10-31,绿洲APP,95,16,2,I拍交大,果然贝
4433430458144829,Ie1G5yaQd,#仙食坊# 大盘鸡拌面，只需五元钱营养又美味，值得试一试 ,https://wx4.sinaimg.cn/large/6f0a090dly1g8h9hoeb38j20u0140dtw.jpg,,,2019-10-31,双卡双待的iPhone客户端,89,44,4,仙食坊,
4433417704074595,Ie1lwh5Zh,#交大新闻# 【日本早稻田大学IPS院长巽宏平教授一行来校访问】近日，日本早稻田大学信息生产系统研究科（IPS）院长巽宏平教授与国际事务主管錦户冴佳女士一行来校进行交流访问，为本科生带来题为“电力电子材料的技术与创新”报告，并介绍了2020年早稻田大学IPS学院“3+2”研究生招生项目，电气学院常务副院长李盛涛教授等接待来宾。李盛涛向来宾介绍了电气学院最新的学科建设、科学研究、师资队伍和人才培养等情况。巽宏平院长及錦户冴佳女士一行还参观了交大西迁纪念馆，了解了交大简史及西迁故事。,"https://wx1.sinaimg.cn/large/6f0a090dly1g8h83m7rj2j21400u0wl3.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g8h83mikevj21400u043p.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g8h83n501hj21400u0n1l.jpg,https://wx3.sinaimg.cn/large/6f0a090dly1g8h83nfwdsj21400u0gsr.jpg",,,2019-10-31,狐狸のiPhone客户端,25,3,1,交大新闻,
4433407167644105,Ie14ww4A1,#交大新闻# 图解《西安交通大学岗位聘用实施办法》 ,https://wx4.sinaimg.cn/large/6f0a090dly1g8h6w1rju3j20ygcn47wj.jpg,,,2019-10-31,狐狸のiPhone客户端,14,3,4,交大新闻,
4433375949221804,Ie0gaCH0M,【钱学森逝世十周年：我的归宿在中国】他是中国航天事业奠基人，“两弹一星”元勋。美国人说他抵得上5个师，宁可枪毙也不让回国。软禁5年，他用香烟纸发出求助信，周恩来总理过问才得以脱身。五年归国路，十年两弹成。#钱学森逝世十周年#，听钱学森之子讲述钱老的故事↓转发致敬！ 央视新闻的微博视频 央视新闻的微博视频 西安·西安交通大学,,"https://locallimit.us.sinaimg.cn/002lJsGMlx07yda2T4h201041204Aeol0E020.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1586972932&ssig=w%2FDaTjmHT6&KID=unistore,video",西安·西安交通大学,2019-10-31,NEX 3 5G,135,10,42,钱学森逝世十周年,
4433352628647441,IdZEyAhAR,#交大浮光# 可爱到模糊的猫咪早安！图/@长安一只开心钱 ,https://wx3.sinaimg.cn/large/6f0a090dly1g8gpunr1huj23k02o0qv6.jpg,,,2019-10-31,NEX 3 5G,36,5,2,交大浮光,长安一只开心钱
4433234601241546,IdWAc5cYW,#晚安仙交# 即便在纷扰尘世的对抗中也不要失去爱与被爱的勇气 最终沦落为“其他人”晚安（图/@MademoiselleCerise ） ,https://wx3.sinaimg.cn/large/6f0a090dly1g8gn2ccww1j23402c0hdt.jpg,,,2019-10-30,迷醉长安的Android,67,4,13,晚安仙交,MademoiselleCerise
4433227228321286,IdWoiyUKi,#交大新闻#【孕妇临盆！铁路工作人员与交大二附院研究生邹丹爱心接力】10月30日上午8点48分，西安北至重庆北D1971次列车6号车厢内，一名孕妇向列车乘务员周浩然求助，告知自己有身孕，肚子痛感强烈。闻讯赶来的列车长袁平、红十字救护员杨雅洁、@西安交通大学第二附属医院 妇产科研究生邹丹，立即将孕妇抬到残疾人车厢。经过医生观察，孕妇即将生产，必须马上进行接生！在征求孕妇家属的同意后，列车工作人员迅速使用产包和防寒毯，配合医生为孕妇进行接生。8点55分，在医生和列车工作人员的帮助下，孕妇顺利产下一名女婴。大风视频的微博视频 西安·西安交通大学,,"http://f.video.weibocdn.com/003kHFKBlx07yc9FbjmM01041200hJoI0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1586972932&ssig=fS%2B3NUjaIh&KID=unistore,video",西安·西安交通大学,2019-10-30,NEX 3 5G,85,9,6,交大新闻,西安交通大学第二附属医院
4433215601185303,IdW5y4YlN,#管窥仙交#【颜值与实力并存！又见女神学霸宿舍】她们四人，斩获各类奖学金，分别保研至中国人民大学、浙江大学、中山大学、上海交通大学。她们说，大学时光转瞬即逝，每个人都有自己的棱角和个性，集体生活为我们建造了堡垒和港湾。收获喜悦可以互相分享，压力过大可以互相倾诉。在这里，我们都不是单枪匹马地孤军奋战！ 西安·西安交通大学,"https://wx4.sinaimg.cn/large/6f0a090dly1g8gkrv0772j20sg0iyqb8.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g8gkrw3jxfj20m80m8akt.jpg,https://wx3.sinaimg.cn/large/6f0a090dly1g8gkrwig8sj20sg0lctl8.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g8gkrwwxs6j20sg0lcdri.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g8gkrx89cvj20u00migy6.jpg,https://wx3.sinaimg.cn/large/6f0a090dly1g8glzmwe4tj20qy11sgpl.jpg",,西安·西安交通大学,2019-10-30,NEX 3 5G,175,26,12,管窥仙交,
4433210358186998,IdVX5ylOm,#交大音夜巴#影视配乐“听 那一段旋律 是不是关于当年的冬季”没有你的冬季阿云嘎  《大约在冬季》片尾曲 娱乐视听团的微博视频 ,,"http://f.video.weibocdn.com/000cxXlhlx07yaif1UBi01041201jyDG0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&Expires=1586972931&ssig=J892p6%2Fbl5&KID=unistore,video",,2019-10-30,巴洛克先生Android,46,8,7,交大音夜巴,
4433166359864422,IdUO7FobA,#I拍交大# 阳光明媚 岁月静好 图/@AthEnsJ  绿洲 ,"https://wx2.sinaimg.cn/large/6f0a090dly1g8gfoawbflj20zk0ne3zt.jpg,https://wx1.sinaimg.cn/large/6f0a090dly1g8gfofj15dj24mo334kjs.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g8gfokg76qj24mo334b2f.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g8gfoph3c9j24mo334u13.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g8gfp2uyhaj24mo334kjr.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g8gfove74uj24mo334kjr.jpg,https://wx1.sinaimg.cn/large/6f0a090dly1g8gfp3t0b1j20zk0np756.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g8gfp8jn5vj24mo334b2f.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g8gfpcixzrj24hu3347wm.jpg",,,2019-10-30,绿洲APP,229,15,14,I拍交大,AthEnsJ
4433161595224905,IdUGrlVeF,#交大阅读亭# 所谓无底深渊，下去，也是前程万里。            ——木心《素履之往》 图源：网络 ,https://wx3.sinaimg.cn/large/6f0a090dly1g8geoql8psj20j60csgnp.jpg,,,2019-10-30,一只学霸的iPhone客户端,42,0,7,交大阅读亭,
4433156062860118,IdUxwc02W,#仙食坊# B区一楼的新品卤面超好吃的！ 绿洲 ,https://wx2.sinaimg.cn/large/6f0a090dly3g8ge1wbyj1j20u00miakf.jpg,,,2019-10-30,绿洲APP,20,3,0,仙食坊,
4433151155703736,IdUpBnVNK,#交大新闻#【暖新闻交大二附院买秋霞在高铁上救助昏厥幼童】今早西安至北京的G26次列车上，@西安交通大学第二附属医院 宣传部部长买秋霞与同车另一位医务人员及列车员紧急救助了一名幼童。幼童突发呕吐惊厥，买秋霞与另一位医务人员紧急处理后，又与列车员一同护送孩子下车，看着孩子被郑州站点的120救护担架接走后才返回车箱。为有爱的交大二院人，为暖心的医务工作者点赞 西安·西安交通大学,https://wx3.sinaimg.cn/large/6f0a090dly1g8gdhj2xz3j21400u0afe.jpg,,西安·西安交通大学,2019-10-30,NEX 3 5G,44,4,7,交大新闻,西安交通大学第二附属医院
4433147053904559,IdUiZgnKL,#沙坡村干货# 你知道如何用英语说中国的传统文化名词吗？快转起来分享给你的朋友康康～via@人民日报  ,"https://wx4.sinaimg.cn/large/6f0a090dly1g8gczp0ycwj20dw0gi41k.jpg,https://wx1.sinaimg.cn/large/6f0a090dly1g8gczpbwtgj20dw0gignk.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g8gczpkoskj20dw0gijtg.jpg,https://wx3.sinaimg.cn/large/6f0a090dly1g8gczpr6sbj20dw0gidhm.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g8gczq0yjbj20dw0gidhx.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g8gczon649j20dw0giac0.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g8gczqby6lj20dw0gimz4.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g8gczqt4h3j20dw0gidhx.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g8gczr44p7j20dw0gimz6.jpg",,,2019-10-30,柯柯的iPhone XS,23,0,17,沙坡村干货,人民日报
4433143274430957,IdUcTiAH3,#浙江财经大学45周年校庆# 忆往昔，敢为人先艰苦创业四五磨砺看今朝，乐育桃李无私奉献浙里名扬进德之帆，展修业之志与时之桨，划偕行之波桃李不言下自成蹊群英铸就浙财辉煌@西安交通大学 祝@浙江财经大学 生日快乐！愿两校友谊长存，共同进步 ,"https://wx2.sinaimg.cn/large/6f0a090dly1g8bxcfcbgij20nm0fqjwg.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g8bxcc47a9j20nm0dk77f.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g8bxcalp93j20nm0fq0wj.jpg,https://wx3.sinaimg.cn/large/6f0a090dly1g8bxcb10iwj20g40g40us.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g8bxce5wmaj20nm0fqtc7.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g8gciusol6j209s09sjvr.jpg,https://wx1.sinaimg.cn/large/6f0a090dly1g8gciu8vg7j20nm0fqjub.jpg,https://wx1.sinaimg.cn/large/6f0a090dly1g8bxcdo6q5j20nm0fqwh2.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g8bxccm32xj20nm0e2wgu.jpg",,,2019-10-30,憨憨’s iPhone客户端,20,2,1,浙江财经大学45周年校庆,"西安交通大学,浙江财经大学"
4433138778155072,IdU5Dydvq,#微风梧桐# 人生海海  潮落之后是潮起你说那是消磨  笑柄  罪过但那就是我的英雄主义                                                              ————麦家图源：扽扽 ,https://wx4.sinaimg.cn/large/6f0a090dly1g8gc1mfd3jj21n918gguc.jpg,,,2019-10-30,霹雳小Android,28,4,4,微风梧桐,
4433123884370917,IdTHCil4F,#交大沙龙# 近日考试频发，小童敢问哪门考试让你铭记于心（图源：网络） ,https://wx2.sinaimg.cn/large/6f0a090dly1g8gaboq2wqj20id0eg40l.jpg,,,2019-10-30,格瓦斯Android,16,7,0,交大沙龙,
4433096428353898,IdSZkz3ei,#交大创新港# 小童对创新港环境的总结欢迎补充啦 西安 ,"https://wx4.sinaimg.cn/large/6f0a090dly1g8g73b1by2j20ku4654qp.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g8g738xuh6j20ku5cqx6p.jpg,https://wx3.sinaimg.cn/large/6f0a090dly1g8g73bx89pj20ku1sxav7.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g8g768d65qj20ku3lab29.jpg",,西安,2019-10-30,iPhone 8（金色）,214,65,41,交大创新港,
4433094801026874,IdSWI4j8u,#交大live# 【TED演讲：怎样成为一个精神强大的人？】因为别人而开心或难受，是每个人都有过的经历。尤其是当糟糕的事情发生时，我们如果开始自怜，就会任由自己的悲伤发酵、影响日常生活。懂得控制自己的情绪，才能成为自己想要成为的人。  全球美体健身的微博视频  ,,"http://f.video.weibocdn.com/003qMqLDlx07yawmmwqs01041201gVYw0E010.mp4?label=mp4_hd&template=854x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1586972944&ssig=BFTLu6g9XC&KID=unistore,video",,2019-10-30,阿碧的Android,121,3,84,交大live,
4433060663842289,IdS3Eg7yp,#仙食坊# 泡馍很美味，要是再来点糖蒜就更满足了（你们喜欢香菜吗？） ,https://wx4.sinaimg.cn/large/6f0a090dly1g8g31z782pj20u013wwsz.jpg,,,2019-10-30,双卡双待的iPhone客户端,82,26,5,仙食坊,
4432989448792226,IdQcMATg6,#交大浮光# 窗外飘进来的阳光，落在肌肤上就是温暖的36.5℃早安！图/@长安一只开心钱 ,https://wx4.sinaimg.cn/large/6f0a090dly1g8fuwj5ua4j22o03k07wj.jpg,,,2019-10-30,NEX 3 5G,49,6,3,交大浮光,长安一只开心钱
4432876839564552,IdNh9E8aY,#思源夜话# 推荐一首你列表里#一直循环却没有火的歌# 图源网络 ,https://wx4.sinaimg.cn/large/6f0a090dly1g8fhzcv71qj20jg0jgwfq.jpg,,,2019-10-29,睡不醒Android,67,58,2,"思源夜话,一直循环却没有火的歌",
4432871407750751,IdN8owwk7,#晚安仙交# 我们是否逐渐失去爱的能力在夜里难以鼓起相遇的勇气日复一日，夜复一夜终于我们之间的星空也开始失去了光明晚安 ,https://wx4.sinaimg.cn/large/6f0a090dly1g8fhctrx7aj23281q2e81.jpg,,,2019-10-29,迷醉长安的Android,62,2,8,晚安仙交,
4432869587726943,IdN5swq87,#交大新闻# 【IEEE PES 中国区女工程师论坛在西安召开】10月22日，IEEE PES(美国电气电子工程师协会电力和能源学会)中国区Women in Power论坛(电力女工程师论坛)于第八届先进电力系统继电保护及自动化国际会议（IEEE APAP 2019）期间在西安交通大学召开。本次论坛由IEEE PES WIP(美国电气电子工程师协会电力和能源学会电力女工程师论坛)委员会主办，西安交通大学协办。,"https://wx1.sinaimg.cn/large/6f0a090dly1g8fh5ezjm5j20sg0baq6r.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g8fh5f75frj20bq07tjzr.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g8fh5ep9d7j20o2088wgg.jpg,https://wx1.sinaimg.cn/large/6f0a090dly1g8fh5fdfi6j20oq08bmyt.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g8fh5g1tvwj20pq08sacg.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g8fh5geg0rj2101088mz0.jpg,https://wx1.sinaimg.cn/large/6f0a090dly1g8fh5gqos4j20u00u078z.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g8fh5gzw8bj20u00z4798.jpg",,,2019-10-29,狐狸のiPhone客户端,34,2,5,交大新闻,
4432852722632787,IdMEgb2Uj,#交大音夜巴#“原来人生中有一种情感 是我从来没有想到的 当你诞生的那一天 我终于领悟到了人生最极致的幸福”                                           ——王力宏  亲爱的王力宏超话 亲爱的 ,,https://c.y.qq.com/base/fcgi-bin/fcg_pyq_mv.fcg?vid=a002412q415&type=hd&code=10981&tag=5e91bc68,,2019-10-29,巴洛克先生Android,181,20,11,交大音夜巴,
4432816420834772,IdLHI3va4,#交大新闻# 【西安交大科研人员在柔性电池研究领域取得重要进展】西安交通大学能动学院延卫教授课题组、理学院丁书江教授课题组与剑桥大学郗凯博士合作，巧妙利用集成化策略构筑了正极、集流体和隔膜“三位一体”的柔性纤维膜，并成功将其应用于锂硫电池中。该研究工作以《“三位一体”集成化纤维膜助力柔性和高负载锂硫电池》为题，在环境能源领域顶级期刊《先进能源材料》上发表，并被评为当期“内封面”，西安交通大学王嘉楠博士为本论文的第一作者，西安交通大学为第一署名单位。,https://wx4.sinaimg.cn/large/6f0a090dly1g8fb1jkvsij20tm0fajve.jpg,,,2019-10-29,狐狸のiPhone客户端,43,2,3,交大新闻,
4432800004175208,IdLhehwa4,#交大阅读亭# 人虽然渺小，人生虽然短促，但是人能学，人能修身，人能自我完善，人的可贵在人自身。                ——杨绛《杂忆与杂写》图源：网络 ,https://wx2.sinaimg.cn/large/6f0a090dly1g8f95lka4vj20j60j6n05.jpg,,,2019-10-29,一只学霸的iPhone客户端,36,0,3,交大阅读亭,
4432777556217453,IdKH1q5rv,#I拍交大# 交大的秋，色彩斑斓，温暖如你。摄影：卢敏 西安·西安交通大学 ,"https://wx3.sinaimg.cn/large/6f0a090dly1g8f6kd2haxj21400u04l4.jpg,https://wx1.sinaimg.cn/large/6f0a090dly1g8f6kdyl8tj211e0u0ha3.jpg,https://wx3.sinaimg.cn/large/6f0a090dly1g8f6kexpmdj21400u0h5q.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g8f6kedy3sj21400u0dtk.jpg",,西安·西安交通大学,2019-10-29,交小童的iPhone客户端,60,1,4,I拍交大,
4432763363470979,IdKk8eyXx,#微风梧桐# Don't bother just to be better than your contemporaries or predecessors. Try to be better than yourself.                                              ——William Faulkner图源：罗茹丹同学 ,https://wx3.sinaimg.cn/large/6f0a090dly1g8f4y1ztrlj21n918g7g5.jpg,,,2019-10-29,霹雳小Android,26,1,1,微风梧桐,
4432758522281654,IdKck9zyS,#交大沙龙# 大家都看《少年的你》了吗，感觉怎么样样？ 西安交通大学的微博投票 ,,,,2019-10-29,格瓦斯Android,1046,30,2,交大沙龙,
4432699152391832,IdIEza2dW,#交大新闻#【2019中国大学生马拉松联赛西安交大站开跑】10月27日下午，思源学生活动中心南广场上2019中国大学生马拉松联赛西安交通大学站火热开启。本次比赛分为竞赛组和体验组，体验组的距离为2公里，竞赛组为6公里。14：30分，体育中心主任王云冰、书记冯大鹏，恒安集团现通销售总经理赖江海云共同为比赛发枪，体验组的2000名选手率先出发。在随后紧张而又激烈的竞赛组的比赛中，朱绍冲以22分31秒的成绩夺得学生男子组冠军，梁慧杰以29分摘得学生女子组桂冠，教工组男、女冠军分别由柳乾龙、徐慧两位老师收入囊中。网页链接,"https://wx4.sinaimg.cn/large/6f0a090dly1g8exh8jp15j20sg0iyq86.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g8exh97ytmj20sg0g2jxe.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g8exh9quemj20sg0iy78v.jpg,https://wx3.sinaimg.cn/large/6f0a090dly1g8exha7dnuj20sg0iygox.jpg,https://wx3.sinaimg.cn/large/6f0a090dly1g8exh7iyugj20n01r54ha.jpg,https://wx4.sinaimg.cn/large/6f0a090dly1g8exhc2ibhj20n018x4cr.jpg,https://wx2.sinaimg.cn/large/6f0a090dly1g8exhdezaqj20sg0iyn0x.jpg,https://wx1.sinaimg.cn/large/6f0a090dly1g8exhe5uknj20sg0iyadi.jpg,https://wx1.sinaimg.cn/large/6f0a090dly1g8exhenx8pj20sg0iy782.jpg",,,2019-10-29,憨憨’s iPhone客户端,50,8,6,交大新闻,
